duration;iterationCount;patternLength;textLength
2583;2554;816;2163
2958;2776;759;3583
4125;4432;1962;6333
375;155;31;688
10208;9502;1774;9517
1708;1761;833;2076
4375;2887;104;5463
1834;1462;680;1659
8625;6581;1710;5340
4875;5607;2685;7672
4417;4740;2203;5268
6000;6151;2320;5052
1125;905;92;1187
9625;8776;1943;6780
3458;2743;331;7064
5625;6013;2332;7002
583;567;165;974
4458;4549;1605;3683
11375;11813;3846;9816
4333;3894;537;6610
9500;9311;2280;7941
3750;3290;451;5306
6417;6061;1259;7386
4458;3634;1397;7037
2250;1797;615;7181
9166;3197;472;3175
584;604;269;1666
1042;907;129;5333
1583;1517;334;4614
12417;10370;449;9839
6291;6274;2098;5694
10209;9202;1776;7381
4500;3946;402;8013
3084;2760;458;4356
4000;4309;1632;4072
7792;7036;1456;9988
4041;4038;1374;2800
2000;2038;958;2049
4125;4254;1544;3115
667;634;197;767
1584;1600;676;1611
5541;4685;91;4454
5042;3905;1211;3053
4500;4217;1108;3609
4541;4810;1954;4238
2208;1729;59;1800
500;489;176;448
6375;5088;78;5095
3833;2880;170;3152
8541;8382;2828;5983
291;125;35;113
5250;4975;1138;4068
4666;4667;1684;4004
2334;2484;969;2050
3625;3638;1177;3269
3459;3021;340;3124
12209;10667;1120;9732
1417;1384;384;1533
3167;2365;122;4792
375;308;115;269
8875;8912;2455;8225
4583;4410;971;4854
6458;6514;1837;8408
791;892;409;1067
3834;4129;1473;4602
7584;8059;2771;5821
5125;4605;418;4806
3542;3825;1554;3715
5417;5479;1585;6056
292;116;41;174
4208;3748;461;4473
8208;8395;2431;7497
250;187;77;240
2750;2714;747;4739
6042;5206;503;5099
333;229;40;193
7708;7434;1992;6969
8625;8511;2208;7697
1208;1203;399;2212
3375;2701;618;5730
250;91;24;449
21458;13178;3800;9149
43250;9487;3419;7333
7458;6656;1623;5745
2250;1958;185;4641
11709;11044;2931;8344
14750;6789;2764;5929
5834;5651;1297;6896
3625;3439;1032;2343
5500;4411;1802;4533
4875;4277;675;4129
7042;5590;1905;5414
10792;9123;2026;6973
3042;2973;1053;2463
2208;2354;1020;4145
6416;5603;977;9003
1375;1221;230;1225
7208;7614;2861;9479
4333;4411;1915;7913
833;776;194;1151
2583;2074;102;3701
7334;6669;799;5701
4333;4381;1338;4484
3500;3676;1379;3299
1583;1703;732;4770
2708;2885;1031;2433
2959;2922;953;2577
13791;7817;3281;7643
6125;6066;1729;6604
4083;3820;888;6621
15750;7886;2225;5722
916;903;417;840
10334;8493;2999;9687
6375;6157;2005;4154
9792;8090;193;8136
12542;12103;3402;8912
1292;1127;236;1128
291;173;76;573
208;173;68;207
4250;3815;682;3207
5083;4445;403;5865
8667;8816;3080;6700
2459;2473;730;6686
1042;915;112;832
2750;2761;853;2111
5208;4976;917;4088
3292;3457;1399;6098
9625;9627;3106;7654
3000;2732;638;3350
3125;3244;998;6264
5583;5584;1850;4187
6792;4840;425;8603
4250;3505;1506;4880
4042;3778;975;3093
2042;2098;713;2300
4292;3453;86;3251
5208;4051;1073;4530
1084;859;401;2019
2875;2425;1118;3603
8334;8080;2639;9099
4083;3402;232;9495
9083;8135;179;9487
7875;8798;3724;9828
1375;1430;581;1166
8542;7955;991;9994
8959;8658;2758;7346
2125;1975;640;3996
4083;3677;1006;3313
13167;11599;1817;9771
2708;2599;1089;3552
208;35;13;128
5209;4122;1056;4622
3125;2249;435;1885
5000;4961;1789;4068
4166;3132;963;9208
9625;6838;1134;5925
2125;1916;218;2467
4000;3378;244;6137
1584;1377;362;1007
1375;1234;322;959
3833;3889;1513;3100
4334;3743;581;6258
416;407;132;568
5917;6383;2785;7612
3208;3228;1364;5331
3791;3291;423;3179
10375;9846;2626;6948
1458;1500;675;1709
2209;2131;421;1870
4250;3635;235;5019
12334;12403;3894;9537
2959;3026;1162;4173
7166;6385;2825;6460
5458;4300;1689;7921
14667;13928;4866;9848
4292;2935;1077;2172
5917;3923;122;6286
8625;7961;3102;7088
5084;4541;1071;3562
7583;7299;2122;5192
6667;6223;1496;5447
7958;6666;718;9315
750;583;256;3300
7209;6205;272;6781
4708;5141;2007;6458
2542;2663;1012;2089
1959;2124;896;3269
1375;1393;675;1488
4416;4791;1904;4484
5667;5262;498;6289
1625;1532;408;3495
3417;3574;1120;3330
542;504;223;967
1166;1047;291;858
459;537;258;593
11875;12167;3784;9312
2166;1841;59;2172
7250;8156;3690;8589
5959;6672;3259;9860
1500;1460;568;1611
1917;1770;254;3003
1584;1527;520;1128
8292;6801;1192;5798
6125;5827;1740;4269
5000;5168;2140;5500
625;405;137;505
7375;6554;985;6722
6375;6316;2457;7294
4875;3652;1403;7758
5041;4392;616;6911
8041;8267;2931;5886
5916;5829;2000;6650
9833;9916;3284;8821
12083;11643;3241;8597
6209;4889;1694;4253
1208;962;51;1783
2125;2027;641;2163
1917;1921;491;4230
3708;3847;1726;5074
10291;9971;3561;9118
2792;2736;459;2499
3792;3020;310;4191
1292;1058;241;899
9042;8504;3019;6736
3250;1778;496;8940
2834;2008;393;1971
14083;10449;3544;7721
6792;7401;2887;6788
2083;2177;841;1744
6417;5894;1227;7671
4375;4163;1034;3048
6709;7267;3039;6122
1375;1398;588;1193
375;185;75;175
2084;1898;364;4014
6333;6493;2190;5867
2875;3063;1316;4600
1208;1038;84;1387
6291;6403;1999;5030
16958;8931;2550;9704
17333;9090;2222;8169
3834;3673;1555;6778
1583;1378;615;5220
8500;8644;3211;7988
916;711;142;827
7875;8468;4091;8307
625;669;254;604
7875;6998;1021;7398
3709;3608;1163;3210
1000;752;53;9953
12000;12946;4728;9783
5042;4372;24;7652
3875;3240;178;5285
5667;5504;1564;5042
7250;6491;1161;6663
500;332;119;346
1958;1754;344;7812
542;457;215;951
8750;6301;1097;7362
750;466;131;624
1250;969;416;1056
584;286;80;263
5666;5924;2157;4710
375;218;56;186
7667;6245;1931;4317
11584;6684;2339;5500
10041;9049;1841;8430
9583;8657;1494;7822
6417;6514;1967;5608
3166;2992;695;2856
1000;922;255;1582
8875;2845;1246;5283
10334;8683;1290;9995
2417;2268;1024;2067
2000;2097;851;3882
5667;6196;2663;6043
750;614;182;2507
1958;1514;172;1481
2500;1923;110;3159
5583;5741;2249;5352
2583;2644;961;2594
9167;6155;267;6593
4208;3647;1677;6363
24417;4810;1483;3427
583;139;66;429
3541;3095;795;7066
10875;11228;4068;8591
8709;7522;801;8232
4000;3657;645;3248
4833;5514;2496;7455
4500;4501;1193;4639
12708;13278;3939;9056
7833;7003;715;6899
3000;2860;781;2403
2292;2143;519;1578
8041;7484;1021;6637
1000;980;326;1069
458;449;145;322
5750;5184;780;5034
292;185;10;214
7084;7744;3480;7141
1334;1041;113;3271
6667;6658;2611;9151
3167;2608;125;4342
2834;2283;749;1645
1833;1375;354;1023
916;844;313;1466
3167;2054;50;6962
1917;1403;393;2419
2792;2418;418;3066
1750;1899;799;2056
1834;1478;170;3190
7750;5246;951;9195
458;321;34;297
1833;1742;612;2111
7375;5746;1435;4501
1458;943;286;813
1292;953;387;843
1042;722;69;978
7917;7597;2265;5338
5542;4692;914;6404
3250;3263;755;2584
375;223;50;682
3125;2507;72;3091
6375;5681;493;6082
9458;10336;3370;9497
542;447;124;762
3125;3184;1045;2669
2333;2673;1188;3018
7708;7931;2510;5282
1291;1212;202;1120
7208;7510;2889;5915
6333;5172;33;7514
6375;6357;2267;5716
9708;9381;2356;9207
5834;5251;1693;3726
5625;5556;1399;4654
3084;2476;878;6080
12166;10624;788;9836
8750;4029;872;6153
2959;2513;250;3718
1417;1306;287;1150
417;324;109;514
10583;11438;4380;8910
6125;6695;2365;9982
7375;6003;37;7907
959;811;60;1828
2625;2569;711;2118
2334;2186;654;1471
11541;11444;3923;8329
6834;6709;2274;6906
8708;8972;3077;7173
4500;4084;1031;5939
333;154;61;175
7375;7385;2554;9359
7709;8456;3463;8211
3750;3417;534;7993
7875;7399;1307;8522
10625;10003;1369;9594
3208;3167;929;3289
2750;2862;1179;5658
8417;7920;1119;9344
4916;5537;2697;5649
4667;4226;540;4982
6459;6124;913;8737
916;871;288;4182
1250;1107;187;1403
2083;2076;729;3649
9833;8498;4023;8931
5709;5979;2156;4575
8625;7677;658;7420
1625;1476;383;1135
2041;1859;309;1896
4416;4396;1191;5819
1083;1168;482;5677
417;339;118;572
2625;2707;902;5285
2250;1950;254;3263
1834;1808;559;1637
6208;6604;2663;6025
9542;5753;535;9352
16375;13270;4811;9786
12875;9875;1171;9040
7542;3115;1499;5276
2000;1775;643;1962
2875;2350;39;4056
5250;3534;1223;3433
4125;4002;1497;5124
10750;7793;175;9748
7667;7442;2193;5676
6917;6625;1547;6230
4500;4433;1304;4986
6750;7847;3567;9429
417;312;47;1063
417;365;62;347
4917;4650;575;6145
4791;4398;453;4649
5333;5251;1239;7249
1292;1293;620;2511
4125;4142;1343;3310
709;655;273;817
1709;1745;696;1859
6958;6758;1412;6378
4167;3802;340;4564
2917;2614;285;3614
5042;5070;1616;5775
2417;2399;861;2990
3333;3215;1104;2256
5958;5769;1263;6263
166;117;55;321
3375;3579;1240;2663
7584;6999;904;7589
2000;1844;263;3477
2208;1934;245;3274
1625;1832;806;3663
334;300;148;411
3625;3185;95;4692
9833;10786;4137;9717
1084;993;163;2986
5833;5421;714;9000
4083;4104;867;3934
4750;4816;1238;9958
12250;3400;1012;4056
1000;783;156;674
500;355;51;295
10500;10397;3569;7911
3416;3340;1229;4991
2500;1920;182;3999
7250;7343;2760;8464
2959;2459;211;4700
11209;9042;2434;6663
4250;3614;1544;4419
5833;4961;1756;8399
4792;3773;1139;3044
6959;7061;2336;5817
6208;5787;1361;5792
5666;4610;1583;3274
7708;6049;1235;6962
4333;3507;552;3855
6333;5751;1137;5555
3667;3586;1264;6544
7375;6269;41;6153
6083;5255;252;5694
1042;988;463;985
13583;13029;4040;8978
4167;4483;1967;7141
11583;6816;2539;6234
250;71;33;1602
5666;4936;322;6748
5000;5590;2600;7173
3959;3956;1068;3799
5709;6378;2462;6069
9292;8239;665;8255
7791;6086;1256;5158
9500;9569;3224;6965
5459;5561;1927;6747
4500;4573;1792;5622
9125;6959;2649;7363
2834;1798;112;3378
6041;6215;2051;8285
2417;2015;868;7976
5292;5650;2584;5925
5625;4971;676;5738
2333;2090;534;1607
5250;4416;52;8830
4250;4177;1567;9566
9000;9158;2641;7515
2375;2126;579;8397
14083;11326;4089;9373
2708;1740;143;7790
542;258;76;1347
11375;10397;2341;9626
11750;10404;1835;8246
11125;11673;4259;9209
3208;2939;705;3010
2875;2899;1216;3427
9084;8413;1939;7557
6042;5966;2078;5081
1667;1441;218;1856
1291;1293;479;2135
7375;7165;3488;7398
4583;3666;1217;3689
27333;7002;2657;6541
20125;12968;2899;9941
3750;2833;786;2024
11875;10893;4425;9892
8208;7049;397;8676
6208;6121;1816;5193
1542;1440;452;8143
12708;13092;4355;9739
3833;3877;1301;3389
11250;9966;1030;9292
2417;2029;516;2212
11542;11278;3826;9076
9375;5965;13;6031
5291;3655;398;7751
8917;7811;1243;9750
8750;8144;2265;8693
4125;3463;542;4251
2333;2146;643;6056
10125;10087;3380;7371
1375;1419;580;1276
4292;4648;1948;6098
2625;2380;335;2798
6583;5456;416;7004
7916;7680;1946;6108
2208;2152;838;5215
4458;3727;240;4990
8958;4086;1822;8680
1792;1621;504;1189
14583;11835;4126;9020
11875;10115;924;9685
3708;2873;1391;4619
4750;4553;1528;3095
250;95;31;433
12708;11441;1973;9964
2917;2938;1024;3737
5292;4868;1240;6767
10708;9268;1263;8588
12375;7524;1670;8346
4375;4417;1249;4028
6833;5919;208;9023
6708;7003;2809;8527
1875;1564;229;1300
9709;9542;3005;7444
9417;7659;2331;6057
5833;5183;1487;8180
5708;5285;1304;5324
5667;5326;1054;5973
6542;6494;1761;7113
2166;2205;880;4118
2958;2597;273;4825
791;817;396;852
1833;1765;602;1510
708;655;181;518
3458;2912;182;4714
9208;8073;771;8129
3125;2695;418;2632
7333;7937;2969;8392
3041;2975;525;6958
7084;6384;1560;7869
5459;5737;1847;3779
792;678;171;700
7709;7521;2372;7577
4041;4030;1282;2840
2291;2117;484;1694
2083;1847;860;1766
7334;6327;2811;6375
6083;5337;329;9995
2250;2302;834;2413
1334;1193;510;1405
8167;5842;1216;4793
1917;1684;171;3991
9834;10355;4167;9299
3292;3436;1662;3564
6833;6583;1966;5904
12375;11387;3201;9939
1917;1780;705;2368
3292;2841;301;4531
5125;5270;2226;5567
6292;6052;1457;8808
5334;5649;2198;5252
584;463;36;1614
959;879;306;642
1417;1412;593;1555
12084;10822;1415;9447
11000;8619;2718;6462
9541;5870;25;8029
2208;1709;474;1570
583;417;177;370
7458;4672;1121;4573
7625;6622;3081;6227
5250;4776;1947;9965
12333;12346;4230;8863
625;508;10;486
1625;1487;479;2033
4166;4021;729;4691
3625;3925;1354;5806
1000;910;156;803
2833;2581;344;2542
8250;8414;2676;6045
12000;10834;896;9697
208;90;27;194
6666;7105;2984;6814
5500;5391;1535;3748
2666;2500;767;1893
1792;1904;882;3011
3083;2929;874;4933
3792;4107;1929;5442
6166;6519;2756;6076
3084;2917;626;3086
8875;7594;667;9330
417;268;103;2162
11792;9024;2484;7918
3459;3051;1479;6561
291;137;54;255
6333;7021;3040;7870
2000;1922;593;1663
2583;2571;775;7968
2500;2284;495;1734
2375;2387;945;3331
375;383;116;3779
3292;3205;885;8464
3833;4092;1346;6653
6083;5519;972;7379
7375;6949;857;6816
10542;10615;3268;7796
2583;2062;158;2574
9792;8725;4052;8511
5125;4275;648;4345
9458;9040;2807;7606
9666;7948;2318;9703
23542;7647;2246;8725
542;528;255;517
209;120;46;134
9583;9170;2178;7032
2708;3128;1225;6147
2417;2573;997;2732
375;290;83;219
708;742;316;674
667;610;146;1154
7667;7675;2262;6438
6500;6823;2375;6411
1375;1122;406;984
4709;4591;1690;8708
2416;1480;231;3240
9041;8227;1415;7840
13250;13570;4659;9466
4833;4388;708;7629
7208;6766;1548;5934
3167;3094;1003;3759
666;504;80;420
6375;5624;954;9090
292;188;72;181
7875;8256;3072;6156
750;543;81;838
11667;11751;3772;8246
4500;4678;1363;4585
1709;1895;812;3457
5500;5986;2538;7482
6250;6317;1927;7257
2541;2882;1324;3435
2958;2901;728;2914
1416;1414;692;3773
1042;1010;250;3849
6125;5811;1396;6384
1750;1474;247;2097
958;931;368;913
2375;2268;788;1610
3250;2849;1306;3085
1708;1461;518;1044
5625;4335;1028;4249
709;489;181;393
5541;4333;1359;3008
5583;3926;738;8707
6833;5055;1170;3848
875;586;221;629
1125;1023;488;3795
24375;4345;75;4305
20667;3315;1192;2703
13750;12978;4065;9458
750;744;347;891
12709;12789;3621;9138
3792;3896;1319;3917
8292;8365;2394;9772
250;178;69;486
5042;4870;1800;8508
2292;2124;304;2387
19875;12162;4273;9377
2792;2745;768;2474
3083;2595;1141;8193
2375;1690;327;1807
10000;9481;2355;9137
7709;7738;2315;9145
7125;7480;3223;8009
3542;3205;706;3966
2584;2878;1346;2845
8333;8837;3274;9971
11167;11347;3318;8355
3208;3070;695;2412
2708;3113;1441;8113
10583;8557;3589;7578
1166;1041;207;806
2416;2326;614;7528
2500;2066;805;1861
7917;6857;1415;5301
1583;1193;383;992
2416;1751;355;1473
625;338;149;1599
1750;1385;412;1498
5375;4721;1624;4802
7959;7603;1375;6091
7834;7270;3539;7498
1292;866;259;2983
1875;1692;696;1499
3750;3244;348;8009
250;152;70;454
5750;5577;1442;8001
4041;4163;1047;6325
6458;6247;1351;4854
7417;7185;2315;4938
833;887;344;1254
4459;4396;999;5474
4709;4956;2026;5804
9834;9467;2826;8510
1042;801;50;899
292;164;37;166
1125;907;180;747
292;149;72;157
4292;4708;2129;5360
4125;4079;1730;4414
8166;6614;2555;8423
1792;1306;437;1122
1416;1222;589;1456
8208;6475;1283;7168
2417;2292;551;2378
4875;4626;1567;5341
5334;5084;1373;4826
3500;3350;852;3300
917;735;67;793
3583;3239;663;4923
10458;7708;3364;7168
5959;5745;1306;4482
10292;9289;1114;9003
2375;2448;909;1974
11333;11056;2654;9902
3917;3435;127;3575
7916;9118;3678;8399
291;125;59;177
3792;3678;973;3725
1250;1167;319;1447
2417;2365;1046;4166
3083;2960;976;2983
1167;1064;350;771
26708;6216;2902;6962
11209;10484;2921;8467
14541;12175;4159;8440
1750;1375;19;1542
4292;3818;1467;6863
8000;7924;2759;7068
10292;9038;208;8863
3083;2932;530;4844
5875;5248;666;6609
10750;9768;2185;7571
3875;3767;1346;4161
2125;1992;485;1522
333;76;16;142
2250;1852;110;3270
12750;10963;4704;9875
334;116;46;121
959;626;168;586
1709;1587;435;6814
6667;4888;894;4458
1958;1590;472;1560
2000;1943;901;1890
6958;5900;1541;6817
6125;6307;2605;7307
13584;13047;3021;9834
2625;2613;1068;2959
2125;2202;740;1482
2666;2781;1155;7536
1417;1535;663;1473
417;374;124;360
8125;8067;2215;7312
2291;1673;277;5900
10667;8632;3499;8130
3709;2843;1027;2552
5250;5384;2216;5093
2584;2657;865;1898
3041;2986;948;2824
6625;6420;2025;5725
3875;3580;815;4898
8500;8707;3600;8385
7625;7917;2506;8100
2458;2511;629;1922
5875;6308;2481;5587
7125;7736;2811;6688
2375;2344;543;2861
12667;12817;4134;9946
2250;2346;1108;2522
1666;1586;508;1271
9125;6483;1047;5755
2500;2692;1065;3508
6250;6158;2074;6132
875;850;382;1110
3875;2713;610;2709
6958;6301;3083;7023
625;434;93;335
2334;1859;108;3689
2791;2218;126;6292
1500;1311;253;1743
2083;2212;926;4363
6334;6577;2208;5363
7834;7027;753;6542
5917;6009;1980;6903
7417;7158;2062;6235
2292;2066;416;2636
1375;1229;183;4344
7041;6345;512;6690
9458;8737;1394;8250
3708;3349;322;6918
1541;1452;418;2080
13792;4548;749;4716
1792;1758;685;1612
13416;13074;4012;9697
4625;5147;2330;6769
8417;6178;1787;9056
416;105;50;123
3167;2405;213;8648
3291;3145;794;3851
6250;6439;2127;4496
4917;4851;1223;5724
4625;4664;1775;5037
1083;898;83;983
9666;10394;3838;8925
5417;5451;1646;3787
1792;1576;229;6418
1875;1771;826;3970
1167;1128;428;1650
5292;5834;2471;5191
9375;8689;3000;6261
334;269;114;236
167;169;66;150
4750;4732;1520;3410
4625;4846;1697;5066
4333;3706;1282;8716
875;724;238;1224
2792;2476;658;8685
1125;1062;376;848
7500;6385;69;6400
2250;2057;614;3292
4208;3770;679;6838
3292;3121;746;3185
12625;11760;3551;9876
3000;2841;903;3021
4167;3729;401;3317
3375;2965;559;3194
916;896;266;738
4333;4086;1388;3500
6375;5232;1728;6429
250;69;22;114
2167;1575;396;1370
12375;11899;3858;8232
1125;986;354;732
9250;8448;1914;9177
4375;3848;1738;3833
417;265;89;297
6208;6098;2079;5416
4750;4528;1475;8200
2666;2367;535;2322
2250;1815;533;5881
1417;1402;596;4427
5750;5054;1111;4250
5791;5717;1884;9282
2458;2298;361;2356
1584;1415;218;2010
4584;4710;2050;4821
6541;6090;1152;7838
1250;1181;373;3127
1333;1202;137;1336
750;671;318;694
916;877;355;794
21625;6605;1122;5965
3333;3082;650;3701
2000;2029;696;2774
4833;4224;233;4211
8500;8246;1961;9013
4542;4314;756;4466
1125;1150;469;961
10792;4355;90;5927
2500;2501;857;2467
5458;5871;2454;9851
459;288;103;447
8958;9511;3870;8820
4584;4738;1872;4701
2750;2819;1028;2097
1250;1135;163;3545
6291;6352;2629;5656
5208;5162;1760;5774
6750;5772;415;6396
2458;2320;650;1637
2417;2079;150;1960
10750;8817;2881;8672
14292;5028;1419;3577
6208;4054;816;3300
4584;4182;1432;6742
8209;8159;3366;8965
708;584;186;481
5708;5983;2790;6813
6625;6660;2446;6841
11583;11289;3543;8017
5125;4363;609;4665
7375;7830;3681;7747
1125;1088;410;899
9125;8745;2694;8952
3875;3893;1140;2869
5583;3736;697;6681
6833;5839;1769;8253
4791;4107;969;3348
7000;5551;2559;5312
12166;12458;4630;9797
1709;1424;281;3923
12000;11506;4007;8550
792;716;239;591
12250;12150;3761;9179
1000;815;124;761
8292;8391;2774;6433
3958;3976;1155;3873
11542;11250;3320;9745
69250;7465;2896;9060
1667;1407;475;1020
500;296;124;338
2334;1999;397;3131
3750;3677;1360;2893
1000;1106;482;1056
3458;3428;954;5889
7333;6768;1590;6374
7500;6285;152;8538
2833;3022;1339;2689
8459;6522;2434;4879
1583;1488;536;5120
2125;2128;812;2558
2416;2520;1055;2390
6250;5158;287;6339
10625;9489;1838;8199
2458;2271;564;3793
500;433;101;410
9875;6376;426;8566
542;326;62;258
2292;1585;271;1679
375;264;81;461
5584;4645;279;5167
8625;8807;3639;8912
9291;8071;793;7102
5625;5240;1067;7005
5667;5389;1377;8305
9458;8990;2246;7833
1834;1599;226;3209
5375;4841;924;4925
6667;5740;616;6284
7083;7800;3685;8828
792;635;75;589
875;792;138;1428
10084;10543;4273;9767
8792;8765;2820;9531
5959;5454;1128;5031
6375;6879;3148;6460
1416;1462;680;3374
7458;6282;2566;6425
1958;1406;320;1842
10250;8329;2761;6843
8083;6803;223;6963
4541;3931;397;4340
13666;12617;2796;9452
12084;7781;3709;8225
5125;5198;1408;3886
3125;2964;694;3264
6666;6857;2732;7919
8916;9836;4368;8738
7416;7408;2381;8177
7916;8439;3638;9301
2833;2450;404;3274
4958;4012;1540;6103
6500;5511;2476;5119
3292;2522;19;4199
4125;3466;175;4420
7084;6360;1033;5295
11000;11122;3374;8242
7250;7440;2578;6493
5417;4842;288;4475
2417;2156;378;6948
3375;3272;767;4588
375;165;33;135
5542;4921;1193;4576
375;290;71;216
3417;3393;1296;7193
9000;9209;3278;6776
4667;4730;1589;4779
917;821;249;935
2958;2682;665;1985
3833;3712;1313;7687
3250;3048;840;4483
708;431;173;2036
8750;8822;2715;6908
3292;3372;1497;4112
3500;3234;448;2768
11583;10178;708;9425
5166;4588;99;7690
4292;3760;119;6433
2500;2109;11;4673
11834;7334;2215;7003
6084;5658;830;7549
14250;10553;3251;7680
7750;6593;2993;6111
1667;1215;217;3903
7667;7450;1828;8395
2833;2806;923;3134
2125;2194;806;8180
2875;2257;192;8205
3625;4137;1956;4568
1750;1797;815;2749
3709;3811;1253;5618
7583;7799;2732;9064
6792;6508;1178;9592
6666;6222;1636;6434
708;617;222;471
4583;4500;2009;8410
2000;1922;789;2061
8125;6386;2324;6720
1792;1652;682;2109
542;354;98;615
875;733;272;748
375;318;78;783
8792;8202;2423;6328
6792;5167;1535;5023
1125;614;34;1253
10333;9722;1948;7984
3292;3027;937;2621
625;443;10;508
2167;2225;936;8626
7250;6844;1548;9563
2459;2654;1289;2947
1333;1413;644;5874
2833;2708;771;2609
4416;4302;1049;6835
1458;1416;625;7937
3625;2856;12;5940
2083;2219;932;2674
10084;9885;3153;6664
3084;3151;1331;3932
12666;11880;4109;8279
7334;6796;1517;6312
5667;5273;1148;4691
10417;10328;3242;7419
5834;4822;266;4421
916;873;256;9744
4459;4146;1181;5043
6500;7257;3544;9089
5875;5660;1140;7294
375;214;100;384
1916;1888;530;2044
1125;1170;492;1002
8500;8076;1448;9456
9708;9473;2177;7733
8625;7544;1481;8860
9875;9801;2611;7136
4750;4274;836;9519
2792;2429;371;2387
1958;2148;975;2671
10709;10382;3563;8949
7833;8326;3457;9151
3167;3611;1379;4575
917;853;392;1607
8041;8812;3166;7994
1875;1933;593;1385
7875;7473;1200;7170
9125;9142;2498;6859
6917;6423;2080;6449
4125;2534;348;5946
7500;6355;1061;8759
1917;1594;240;2867
11708;10202;3213;7897
4125;3839;911;3659
12375;9284;2153;7456
13292;1786;672;3887
625;348;127;1098
6375;6198;2296;9373
3625;3034;255;3505
5250;4905;657;5571
2958;2636;454;2934
3083;2846;436;4574
3542;3549;1380;5081
9541;9374;2389;9502
667;600;277;1337
1292;1250;550;2182
11000;8754;2913;6434
875;886;311;1059
7084;6099;469;9192
1042;874;216;667
3916;3542;964;5899
9292;5104;1165;8080
8791;9244;3322;9209
2708;2780;980;2048
9084;8666;2400;6112
13000;9828;2412;9701
2541;1975;185;5491
2667;2774;1095;3870
